station_id,datetime,total_ports,available_ports,wait_time_min,charging_rate_kw,charger_type,plug_type,city
4,2025-07-03 16:48:40,12,0,49,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-04 16:44:40,6,0,33,30.0,DC_FAST,CCS,Mumbai
8,2025-07-09 22:45:40,6,0,39,30.0,DC_FAST,CCS,Mumbai
8,2025-07-07 00:35:40,6,0,34,30.0,DC_FAST,CCS,Mumbai
6,2025-07-06 03:11:40,7,0,33,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-08 05:48:40,6,0,20,30.0,DC_FAST,CCS,Mumbai
6,2025-07-08 18:38:40,7,0,33,27.25,DC_FAST,Type2,Hyderabad
4,2025-07-05 04:40:40,12,0,49,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-07 02:03:40,10,0,44,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-05 19:01:40,9,0,38,16.75,AC_LEVEL2,CCS,Hyderabad
8,2025-07-07 05:12:40,6,0,34,30.0,DC_FAST,CCS,Mumbai
7,2025-07-05 14:42:40,10,0,43,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-04 02:03:40,12,0,53,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-05 22:52:40,6,0,39,30.0,DC_FAST,CCS,Mumbai
1,2025-07-04 01:49:40,10,0,43,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-05 20:37:40,6,0,21,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-06 06:19:40,7,0,30,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-10 19:53:40,10,0,44,15.0,AC_LEVEL2,Type2,Bangalore
2,2025-07-09 22:47:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
8,2025-07-09 20:34:40,6,0,24,30.0,DC_FAST,CCS,Mumbai
6,2025-07-06 12:19:40,7,0,28,27.25,DC_FAST,Type2,Hyderabad
4,2025-07-10 13:43:40,12,0,50,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-08 11:30:40,10,0,41,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-11 07:18:40,9,0,38,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-10 22:52:40,8,0,36,25.5,DC_FAST,CCS,Bangalore
4,2025-07-05 02:29:40,12,0,52,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-10 11:29:40,10,0,46,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-06 16:32:40,9,0,40,16.75,AC_LEVEL2,CCS,Hyderabad
5,2025-07-07 22:42:40,9,0,50,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-11 01:51:40,8,0,35,25.5,DC_FAST,CCS,Bangalore
8,2025-07-03 13:32:40,6,0,28,30.0,DC_FAST,CCS,Mumbai
2,2025-07-09 23:45:40,8,0,42,25.5,DC_FAST,CCS,Bangalore
6,2025-07-06 17:22:40,7,0,22,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-03 12:39:40,6,0,24,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-09 14:56:40,12,0,45,28.0,DC_FAST,CHAdeMO,Gurugram
5,2025-07-06 14:41:40,9,0,28,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-04 11:33:40,8,0,34,25.5,DC_FAST,CCS,Bangalore
1,2025-07-11 08:29:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
2,2025-07-04 01:45:40,8,0,33,25.5,DC_FAST,CCS,Bangalore
4,2025-07-03 15:39:40,12,0,42,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-05 03:34:40,8,0,40,25.5,DC_FAST,CCS,Bangalore
2,2025-07-11 05:28:40,8,0,34,25.5,DC_FAST,CCS,Bangalore
6,2025-07-07 22:05:40,7,0,25,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-04 23:56:40,6,0,18,12.0,AC_LEVEL1,Type2,Gurugram
1,2025-07-04 16:59:40,10,0,49,15.0,AC_LEVEL2,Type2,Bangalore
2,2025-07-04 21:29:40,8,0,33,25.5,DC_FAST,CCS,Bangalore
1,2025-07-06 17:48:40,10,0,46,15.0,AC_LEVEL2,Type2,Bangalore
1,2025-07-08 02:38:40,10,0,47,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-10 05:54:40,6,0,18,30.0,DC_FAST,CCS,Mumbai
2,2025-07-05 07:24:40,8,0,26,25.5,DC_FAST,CCS,Bangalore
3,2025-07-06 12:34:40,6,0,32,12.0,AC_LEVEL1,Type2,Gurugram
8,2025-07-10 20:02:40,6,0,19,30.0,DC_FAST,CCS,Mumbai
6,2025-07-08 18:01:40,7,0,34,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-07 18:15:40,7,0,36,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-07 02:03:40,10,0,49,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-10 06:13:40,7,0,29,27.25,DC_FAST,Type2,Hyderabad
4,2025-07-06 03:35:40,12,0,58,28.0,DC_FAST,CHAdeMO,Gurugram
5,2025-07-08 10:49:40,9,0,41,16.75,AC_LEVEL2,CCS,Hyderabad
8,2025-07-03 12:17:40,6,0,25,30.0,DC_FAST,CCS,Mumbai
6,2025-07-10 19:51:40,7,0,34,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-10 13:04:40,6,0,27,30.0,DC_FAST,CCS,Mumbai
2,2025-07-07 08:08:40,8,0,29,25.5,DC_FAST,CCS,Bangalore
4,2025-07-05 08:03:40,12,0,56,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-05 11:00:40,10,0,47,15.0,AC_LEVEL2,Type2,Bangalore
1,2025-07-10 20:11:40,10,0,44,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-07 05:43:40,6,0,29,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-08 11:09:40,12,0,55,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-05 06:38:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-04 16:58:40,6,0,28,30.0,DC_FAST,CCS,Mumbai
6,2025-07-10 18:22:40,7,0,34,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-09 17:57:40,10,0,36,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-03 12:45:40,6,0,22,30.0,DC_FAST,CCS,Mumbai
3,2025-07-04 21:16:40,6,0,23,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-05 17:04:40,8,0,24,25.5,DC_FAST,CCS,Bangalore
1,2025-07-11 07:39:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-06 09:47:40,10,0,40,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-09 07:49:40,6,0,35,30.0,DC_FAST,CCS,Mumbai
5,2025-07-10 23:58:40,9,0,31,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-07 03:11:40,10,0,51,15.0,AC_LEVEL2,Type2,Bangalore
2,2025-07-03 16:32:40,8,0,31,25.5,DC_FAST,CCS,Bangalore
7,2025-07-07 10:30:40,10,0,48,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-03 14:54:40,10,0,41,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-04 08:31:40,6,0,26,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-06 22:18:40,6,0,23,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-07 10:25:40,7,0,40,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-09 14:22:40,9,0,44,16.75,AC_LEVEL2,CCS,Hyderabad
3,2025-07-07 14:05:40,6,0,30,12.0,AC_LEVEL1,Type2,Gurugram
7,2025-07-11 05:33:40,10,0,49,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-06 21:56:40,9,0,40,16.75,AC_LEVEL2,CCS,Hyderabad
6,2025-07-06 08:40:40,7,0,25,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-05 19:17:40,10,0,52,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-04 02:05:40,12,0,58,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-08 18:05:40,6,0,29,12.0,AC_LEVEL1,Type2,Gurugram
8,2025-07-06 15:01:40,6,0,25,30.0,DC_FAST,CCS,Mumbai
5,2025-07-10 10:01:40,9,0,43,16.75,AC_LEVEL2,CCS,Hyderabad
8,2025-07-05 23:49:40,6,0,14,30.0,DC_FAST,CCS,Mumbai
1,2025-07-04 18:02:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
1,2025-07-09 10:12:40,10,0,52,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-03 21:53:40,6,0,20,12.0,AC_LEVEL1,Type2,Gurugram
1,2025-07-09 23:02:40,10,0,46,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-10 15:59:40,12,0,39,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-06 22:50:40,6,0,32,30.0,DC_FAST,CCS,Mumbai
1,2025-07-11 08:55:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
6,2025-07-10 20:33:40,7,0,29,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-10 21:24:40,7,0,27,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-10 10:35:40,6,0,31,30.0,DC_FAST,CCS,Mumbai
1,2025-07-10 09:03:40,10,0,38,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-06 01:54:40,6,0,29,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-09 03:48:40,8,0,36,25.5,DC_FAST,CCS,Bangalore
4,2025-07-06 07:43:40,12,0,45,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-08 04:13:40,6,0,25,12.0,AC_LEVEL1,Type2,Gurugram
8,2025-07-10 10:21:40,6,0,24,30.0,DC_FAST,CCS,Mumbai
2,2025-07-06 12:59:40,8,0,34,25.5,DC_FAST,CCS,Bangalore
5,2025-07-07 01:18:40,9,0,30,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-04 10:27:40,8,0,36,25.5,DC_FAST,CCS,Bangalore
3,2025-07-06 11:45:40,6,0,24,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-05 08:03:40,6,0,29,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-08 15:43:40,12,0,46,28.0,DC_FAST,CHAdeMO,Gurugram
4,2025-07-03 13:45:40,12,0,58,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-10 09:55:40,10,0,43,14.5,AC_LEVEL2,Type2,Mumbai
3,2025-07-09 03:39:40,6,0,25,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-08 15:47:40,8,0,36,25.5,DC_FAST,CCS,Bangalore
5,2025-07-06 10:48:40,9,0,28,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-07 02:52:40,10,0,48,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-08 20:01:40,9,0,35,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-08 15:09:40,10,0,49,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-11 08:19:40,6,0,31,30.0,DC_FAST,CCS,Mumbai
7,2025-07-07 02:19:40,10,0,48,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-10 22:27:40,6,0,36,30.0,DC_FAST,CCS,Mumbai
3,2025-07-09 06:02:40,6,0,26,12.0,AC_LEVEL1,Type2,Gurugram
8,2025-07-10 22:10:40,6,0,23,30.0,DC_FAST,CCS,Mumbai
1,2025-07-06 16:25:40,10,0,48,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-07 15:31:40,6,0,21,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-07 19:09:40,12,0,46,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-09 05:53:40,6,0,41,12.0,AC_LEVEL1,Type2,Gurugram
8,2025-07-04 04:39:40,6,0,24,30.0,DC_FAST,CCS,Mumbai
6,2025-07-04 11:11:40,7,0,33,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-04 01:41:40,9,0,42,16.75,AC_LEVEL2,CCS,Hyderabad
4,2025-07-08 21:59:40,12,0,60,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-09 14:26:40,6,0,27,30.0,DC_FAST,CCS,Mumbai
8,2025-07-08 16:25:40,6,0,26,30.0,DC_FAST,CCS,Mumbai
8,2025-07-11 06:16:40,6,0,29,30.0,DC_FAST,CCS,Mumbai
6,2025-07-06 02:18:40,7,0,35,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-05 21:25:40,6,0,29,30.0,DC_FAST,CCS,Mumbai
1,2025-07-07 13:41:40,10,0,53,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-07 04:12:40,10,0,48,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-04 15:08:40,10,0,47,15.0,AC_LEVEL2,Type2,Bangalore
6,2025-07-10 17:16:40,7,0,43,27.25,DC_FAST,Type2,Hyderabad
3,2025-07-11 02:12:40,6,0,25,12.0,AC_LEVEL1,Type2,Gurugram
7,2025-07-03 21:16:40,10,0,50,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-06 18:15:40,9,0,43,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-07 07:52:40,10,0,43,15.0,AC_LEVEL2,Type2,Bangalore
2,2025-07-05 23:51:40,8,0,35,25.5,DC_FAST,CCS,Bangalore
4,2025-07-07 03:10:40,12,0,57,28.0,DC_FAST,CHAdeMO,Gurugram
4,2025-07-10 21:50:40,12,0,50,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-09 21:55:40,10,0,43,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-07 21:07:40,12,0,62,28.0,DC_FAST,CHAdeMO,Gurugram
5,2025-07-07 17:52:40,9,0,31,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-05 22:11:40,8,0,37,25.5,DC_FAST,CCS,Bangalore
2,2025-07-10 08:38:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
1,2025-07-10 07:03:40,10,0,43,15.0,AC_LEVEL2,Type2,Bangalore
2,2025-07-04 20:45:40,8,0,32,25.5,DC_FAST,CCS,Bangalore
6,2025-07-04 01:28:40,7,0,32,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-08 02:36:40,10,0,46,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-09 08:30:40,9,0,41,16.75,AC_LEVEL2,CCS,Hyderabad
3,2025-07-05 13:24:40,6,0,30,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-08 12:05:40,6,0,29,12.0,AC_LEVEL1,Type2,Gurugram
1,2025-07-07 14:19:40,10,0,37,15.0,AC_LEVEL2,Type2,Bangalore
1,2025-07-08 09:09:40,10,0,33,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-05 14:02:40,9,0,39,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-07 21:59:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
4,2025-07-07 18:39:40,12,0,52,28.0,DC_FAST,CHAdeMO,Gurugram
4,2025-07-05 18:56:40,12,0,61,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-06 09:56:40,6,0,24,12.0,AC_LEVEL1,Type2,Gurugram
1,2025-07-04 19:23:40,10,0,41,15.0,AC_LEVEL2,Type2,Bangalore
1,2025-07-08 21:52:40,10,0,56,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-10 18:39:40,12,0,55,28.0,DC_FAST,CHAdeMO,Gurugram
3,2025-07-07 18:26:40,6,0,32,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-10 05:04:40,8,0,29,25.5,DC_FAST,CCS,Bangalore
6,2025-07-07 02:27:40,7,0,38,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-11 10:00:40,7,0,38,27.25,DC_FAST,Type2,Hyderabad
2,2025-07-08 05:00:40,8,0,36,25.5,DC_FAST,CCS,Bangalore
1,2025-07-08 21:17:40,10,0,46,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-04 01:39:40,12,0,47,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-06 14:47:40,10,0,51,15.0,AC_LEVEL2,Type2,Bangalore
1,2025-07-07 04:09:40,10,0,47,15.0,AC_LEVEL2,Type2,Bangalore
2,2025-07-08 08:32:40,8,0,40,25.5,DC_FAST,CCS,Bangalore
4,2025-07-08 13:16:40,12,0,56,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-04 20:50:40,6,0,18,30.0,DC_FAST,CCS,Mumbai
4,2025-07-09 21:17:40,12,0,60,28.0,DC_FAST,CHAdeMO,Gurugram
4,2025-07-08 20:18:40,12,0,59,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-10 00:29:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-08 16:35:40,7,0,22,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-10 06:34:40,7,0,25,27.25,DC_FAST,Type2,Hyderabad
1,2025-07-11 04:47:40,10,0,36,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-06 04:13:40,12,0,48,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-09 09:52:40,10,0,55,14.5,AC_LEVEL2,Type2,Mumbai
1,2025-07-06 10:40:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-06 03:37:40,12,0,50,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-09 08:38:40,8,0,31,25.5,DC_FAST,CCS,Bangalore
1,2025-07-04 16:57:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-03 11:33:40,12,0,56,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-09 03:05:40,10,0,44,14.5,AC_LEVEL2,Type2,Mumbai
2,2025-07-07 23:53:40,8,0,29,25.5,DC_FAST,CCS,Bangalore
3,2025-07-07 12:47:40,6,0,33,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-06 05:32:40,6,0,35,12.0,AC_LEVEL1,Type2,Gurugram
4,2025-07-07 00:39:40,12,0,47,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-03 19:40:40,10,0,48,15.0,AC_LEVEL2,Type2,Bangalore
3,2025-07-08 13:13:40,6,0,23,12.0,AC_LEVEL1,Type2,Gurugram
6,2025-07-10 23:14:40,7,0,38,27.25,DC_FAST,Type2,Hyderabad
7,2025-07-10 14:29:40,10,0,35,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-09 16:16:40,12,0,39,28.0,DC_FAST,CHAdeMO,Gurugram
4,2025-07-07 09:52:40,12,0,60,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-05 18:42:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-08 16:52:40,6,0,31,30.0,DC_FAST,CCS,Mumbai
8,2025-07-04 20:04:40,6,0,33,30.0,DC_FAST,CCS,Mumbai
2,2025-07-04 14:51:40,8,0,44,25.5,DC_FAST,CCS,Bangalore
7,2025-07-09 18:33:40,10,0,46,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-09 00:09:40,10,0,49,14.5,AC_LEVEL2,Type2,Mumbai
3,2025-07-10 18:11:40,6,0,24,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-04 14:42:40,8,0,31,25.5,DC_FAST,CCS,Bangalore
6,2025-07-03 13:52:40,7,0,36,27.25,DC_FAST,Type2,Hyderabad
2,2025-07-09 23:37:40,8,0,34,25.5,DC_FAST,CCS,Bangalore
5,2025-07-03 14:16:40,9,0,37,16.75,AC_LEVEL2,CCS,Hyderabad
8,2025-07-09 17:11:40,6,0,25,30.0,DC_FAST,CCS,Mumbai
3,2025-07-08 05:44:40,6,0,22,12.0,AC_LEVEL1,Type2,Gurugram
8,2025-07-05 22:50:40,6,0,25,30.0,DC_FAST,CCS,Mumbai
1,2025-07-08 12:49:40,10,0,33,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-05 00:29:40,9,0,36,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-06 03:19:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
6,2025-07-05 07:23:40,7,0,32,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-06 03:30:40,6,0,27,30.0,DC_FAST,CCS,Mumbai
2,2025-07-10 14:07:40,8,0,36,25.5,DC_FAST,CCS,Bangalore
4,2025-07-07 01:50:40,12,0,49,28.0,DC_FAST,CHAdeMO,Gurugram
4,2025-07-04 07:42:40,12,0,47,28.0,DC_FAST,CHAdeMO,Gurugram
2,2025-07-05 23:47:40,8,0,41,25.5,DC_FAST,CCS,Bangalore
5,2025-07-10 19:57:40,9,0,29,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-04 01:12:40,10,0,57,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-06 21:28:40,12,0,59,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-04 08:16:40,6,0,22,30.0,DC_FAST,CCS,Mumbai
3,2025-07-07 17:53:40,6,0,22,12.0,AC_LEVEL1,Type2,Gurugram
2,2025-07-04 20:23:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
1,2025-07-06 22:03:40,10,0,39,15.0,AC_LEVEL2,Type2,Bangalore
1,2025-07-07 15:00:40,10,0,41,15.0,AC_LEVEL2,Type2,Bangalore
5,2025-07-04 08:28:40,9,0,31,16.75,AC_LEVEL2,CCS,Hyderabad
8,2025-07-06 16:40:40,6,0,23,30.0,DC_FAST,CCS,Mumbai
2,2025-07-04 17:52:40,8,0,41,25.5,DC_FAST,CCS,Bangalore
8,2025-07-08 23:15:40,6,0,24,30.0,DC_FAST,CCS,Mumbai
8,2025-07-10 21:11:40,6,0,31,30.0,DC_FAST,CCS,Mumbai
3,2025-07-04 06:07:40,6,0,17,12.0,AC_LEVEL1,Type2,Gurugram
3,2025-07-04 07:44:40,6,0,26,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-09 02:31:40,9,0,43,16.75,AC_LEVEL2,CCS,Hyderabad
5,2025-07-09 23:11:40,9,0,35,16.75,AC_LEVEL2,CCS,Hyderabad
6,2025-07-08 10:13:40,7,0,37,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-09 10:43:40,9,0,48,16.75,AC_LEVEL2,CCS,Hyderabad
6,2025-07-09 03:54:40,7,0,36,27.25,DC_FAST,Type2,Hyderabad
6,2025-07-10 17:47:40,7,0,25,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-08 07:52:40,9,0,45,16.75,AC_LEVEL2,CCS,Hyderabad
4,2025-07-04 22:41:40,12,0,54,28.0,DC_FAST,CHAdeMO,Gurugram
4,2025-07-05 16:04:40,12,0,58,28.0,DC_FAST,CHAdeMO,Gurugram
5,2025-07-05 13:41:40,9,0,45,16.75,AC_LEVEL2,CCS,Hyderabad
1,2025-07-04 01:12:40,10,0,47,15.0,AC_LEVEL2,Type2,Bangalore
7,2025-07-03 10:37:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
4,2025-07-09 13:53:40,12,0,42,28.0,DC_FAST,CHAdeMO,Gurugram
6,2025-07-03 10:40:40,7,0,27,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-09 05:33:40,6,0,36,30.0,DC_FAST,CCS,Mumbai
8,2025-07-05 18:18:40,6,0,24,30.0,DC_FAST,CCS,Mumbai
1,2025-07-06 19:56:40,10,0,43,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-09 06:35:40,6,0,28,30.0,DC_FAST,CCS,Mumbai
2,2025-07-07 23:33:40,8,0,42,25.5,DC_FAST,CCS,Bangalore
5,2025-07-05 19:59:40,9,0,34,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-04 07:09:40,10,0,51,14.5,AC_LEVEL2,Type2,Mumbai
7,2025-07-03 21:35:40,10,0,39,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-06 23:49:40,6,0,17,30.0,DC_FAST,CCS,Mumbai
2,2025-07-08 02:06:40,8,0,29,25.5,DC_FAST,CCS,Bangalore
8,2025-07-04 03:09:40,6,0,22,30.0,DC_FAST,CCS,Mumbai
4,2025-07-05 21:17:40,12,0,54,28.0,DC_FAST,CHAdeMO,Gurugram
7,2025-07-07 04:33:40,10,0,49,14.5,AC_LEVEL2,Type2,Mumbai
5,2025-07-08 17:44:40,9,0,39,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-07 17:15:40,10,0,45,14.5,AC_LEVEL2,Type2,Mumbai
3,2025-07-06 02:11:40,6,0,30,12.0,AC_LEVEL1,Type2,Gurugram
5,2025-07-09 21:50:40,9,0,34,16.75,AC_LEVEL2,CCS,Hyderabad
2,2025-07-05 16:05:40,8,0,36,25.5,DC_FAST,CCS,Bangalore
1,2025-07-08 02:01:40,10,0,44,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-07 09:15:40,6,0,28,30.0,DC_FAST,CCS,Mumbai
3,2025-07-04 03:28:40,6,0,23,12.0,AC_LEVEL1,Type2,Gurugram
8,2025-07-04 10:54:40,6,0,19,30.0,DC_FAST,CCS,Mumbai
4,2025-07-04 17:37:40,12,0,53,28.0,DC_FAST,CHAdeMO,Gurugram
4,2025-07-03 22:20:40,12,0,48,28.0,DC_FAST,CHAdeMO,Gurugram
4,2025-07-08 13:36:40,12,0,51,28.0,DC_FAST,CHAdeMO,Gurugram
4,2025-07-05 11:53:40,12,0,53,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-08 04:11:40,10,0,55,15.0,AC_LEVEL2,Type2,Bangalore
8,2025-07-10 00:57:40,6,0,30,30.0,DC_FAST,CCS,Mumbai
8,2025-07-04 15:37:40,6,0,23,30.0,DC_FAST,CCS,Mumbai
8,2025-07-09 02:47:40,6,0,25,30.0,DC_FAST,CCS,Mumbai
5,2025-07-05 02:55:40,9,0,40,16.75,AC_LEVEL2,CCS,Hyderabad
6,2025-07-04 19:52:40,7,0,32,27.25,DC_FAST,Type2,Hyderabad
4,2025-07-04 16:23:40,12,0,54,28.0,DC_FAST,CHAdeMO,Gurugram
6,2025-07-03 23:49:40,7,0,28,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-10 11:29:40,6,0,32,30.0,DC_FAST,CCS,Mumbai
6,2025-07-10 01:07:40,7,0,38,27.25,DC_FAST,Type2,Hyderabad
8,2025-07-08 19:23:40,6,0,24,30.0,DC_FAST,CCS,Mumbai
5,2025-07-10 23:50:40,9,0,47,16.75,AC_LEVEL2,CCS,Hyderabad
4,2025-07-05 21:56:40,12,0,44,28.0,DC_FAST,CHAdeMO,Gurugram
1,2025-07-09 05:54:40,10,0,42,15.0,AC_LEVEL2,Type2,Bangalore
4,2025-07-08 09:01:40,12,0,47,28.0,DC_FAST,CHAdeMO,Gurugram
8,2025-07-11 08:46:40,6,0,31,30.0,DC_FAST,CCS,Mumbai
2,2025-07-04 15:47:40,8,0,33,25.5,DC_FAST,CCS,Bangalore
2,2025-07-06 18:40:40,8,0,38,25.5,DC_FAST,CCS,Bangalore
8,2025-07-10 02:19:40,6,0,24,30.0,DC_FAST,CCS,Mumbai
7,2025-07-06 12:45:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
6,2025-07-03 13:03:40,7,0,24,27.25,DC_FAST,Type2,Hyderabad
5,2025-07-09 16:27:40,9,0,43,16.75,AC_LEVEL2,CCS,Hyderabad
7,2025-07-10 03:57:40,10,0,42,14.5,AC_LEVEL2,Type2,Mumbai
8,2025-07-08 16:01:40,6,0,25,30.0,DC_FAST,CCS,Mumbai
2,2025-07-04 15:07:40,8,0,33,25.5,DC_FAST,CCS,Bangalore
