station_id,name,address,city,charger_type,total_ports,available_ports,charging_rate_kw,is_active,datetime,wait_time_min
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-17 15:28:20,12
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-07-02 15:55:20,11
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-07-02 06:52:20,11
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-16 09:18:20,12
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-23 18:05:20,34
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-07-04 22:12:20,3
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-24 12:44:20,20
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-07-05 21:50:20,32
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-07-03 23:58:20,13
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-14 18:48:20,67
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-19 03:04:20,16
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-22 10:19:20,44
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-25 02:28:20,4
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-15 12:19:20,47
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-07-06 20:58:20,74
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-11 17:59:20,15
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-07-02 03:50:20,8
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-07-03 16:28:20,15
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-13 03:24:20,7
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-18 05:15:20,8
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-11 15:28:20,7
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-11 06:56:20,9
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-26 17:43:20,29
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-21 20:25:20,66
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-07-06 03:13:20,31
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-07-06 15:36:20,12
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-23 00:07:20,11
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-23 07:12:20,10
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-22 11:45:20,27
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-13 07:55:20,7
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-11 20:15:20,14
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-11 22:17:20,12
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-30 23:30:20,15
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-24 09:23:20,18
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-16 10:28:20,10
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-07-08 22:37:20,5
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-30 13:33:20,31
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-07-04 14:39:20,28
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-29 05:57:20,11
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-23 11:14:20,22
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-07-07 12:51:20,17
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-27 08:39:20,15
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-25 08:30:20,9
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-17 06:42:20,9
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-20 19:05:20,19
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-21 09:47:20,34
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-07-01 17:38:20,27
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-19 05:33:20,17
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-13 05:12:20,4
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-19 13:16:20,21
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-15 07:58:20,51
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-21 10:57:20,39
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-06-28 15:14:20,19
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-10 23:39:20,12
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-16 13:24:20,27
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-27 15:38:20,0
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-13 21:30:20,1
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-13 09:36:20,20
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-07-08 14:48:20,5
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-07-03 12:49:20,33
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-28 08:51:20,30
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-07-04 21:17:20,11
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-07-01 10:51:20,13
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-27 07:28:20,10
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-25 12:09:20,32
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-07-02 21:50:20,15
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-24 20:59:20,24
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-27 10:19:20,9
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-07-02 03:26:20,15
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-20 23:08:20,5
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-11 18:29:20,32
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-10 17:04:20,23
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-24 23:54:20,0
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-24 11:11:20,23
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-07-04 06:12:20,14
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-10 04:09:20,7
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-30 09:34:20,16
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-13 22:16:20,0
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-07-06 05:18:20,43
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-07-07 18:14:20,26
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-29 22:46:20,37
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-07-08 18:52:20,26
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-19 14:12:20,31
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-22 07:02:20,33
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-07-01 02:14:20,7
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-07-08 17:45:20,23
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-26 12:23:20,34
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-13 03:31:20,8
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-07-06 01:37:20,22
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-16 18:36:20,42
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-17 23:16:20,5
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-07-03 02:02:20,13
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-10 10:10:20,10
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-09 20:46:20,31
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-15 18:23:20,63
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-15 04:26:20,20
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-30 20:24:20,27
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-27 10:28:20,3
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-14 18:30:20,51
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-13 13:22:20,8
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-14 11:15:20,54
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-18 07:09:20,12
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-11 03:38:20,8
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-07-08 17:54:20,30
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-27 07:58:20,20
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-21 01:58:20,27
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-21 20:32:20,56
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-07-06 00:33:20,42
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-07-07 18:00:20,29
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-07-01 05:46:20,1
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-22 04:47:20,26
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-06-11 03:25:20,14
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-12 15:07:20,8
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-19 10:21:20,0
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-07-10 06:02:20,9
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-23 08:53:20,4
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-20 12:14:20,32
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-13 08:06:20,18
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-07-07 14:49:20,15
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-07-04 20:23:20,18
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-06-29 03:30:20,31
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-12 10:48:20,9
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-07-02 05:19:20,11
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-07-10 13:16:20,14
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-24 03:12:20,12
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-25 00:35:20,11
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-20 03:57:20,4
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-21 12:14:20,61
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-26 19:06:20,52
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-18 11:30:20,18
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-18 12:22:20,38
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-07-05 19:14:20,41
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-07-04 07:29:20,10
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-07-06 11:42:20,45
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-29 07:52:20,17
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-07-03 05:05:20,1
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-26 06:49:20,8
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-07-09 06:25:20,10
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-30 04:49:20,10
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-21 17:13:20,31
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-24 06:59:20,13
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-06-28 19:18:20,43
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-06-12 22:00:20,2
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-23 14:27:20,31
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-22 18:47:20,58
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-24 22:17:20,8
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-06-11 03:12:20,11
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-25 04:41:20,8
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-07-06 22:48:20,37
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-19 03:18:20,10
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-12 18:59:20,29
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-22 14:16:20,39
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-07-03 08:36:20,10
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-24 21:24:20,9
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-07-07 00:38:20,10
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-07-03 20:13:20,29
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-11 09:59:20,10
0,EV Power Hub - Koramangala,"No. 45, 80 Feet Rd, Koramangala",Bangalore,AC_LEVEL_2,4,2,22.0,1,2025-06-26 19:11:20,18
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-28 11:58:20,58
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-07-08 06:51:20,2
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-10 03:11:20,5
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-25 13:57:20,17
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-13 16:10:20,7
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-07-09 04:35:20,13
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-19 18:23:20,33
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-30 17:32:20,11
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-25 13:49:20,16
4,SpeedyCharge - Bandra,"BKC Parking Lot, Bandra East",Mumbai,DC_FAST,5,2,120.0,1,2025-06-11 09:01:20,1
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-27 08:10:20,6
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-24 10:38:20,10
9,Noida EV Station,"Sector 18 Parking, Noida",Delhi,AC_LEVEL_2,4,3,22.0,1,2025-07-04 17:29:20,28
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-14 07:53:20,7
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-07-05 20:18:20,61
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-26 16:50:20,5
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-06-26 21:06:20,6
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-06-16 01:13:20,10
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-29 04:27:20,23
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-07-09 20:02:20,6
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-06-10 08:12:20,15
3,Mumbai EV Station - Andheri,"Near Infinity Mall, Andheri West",Mumbai,AC_LEVEL_2,4,1,11.0,1,2025-07-04 01:09:20,18
6,EV Express - Gachibowli,"Gachibowli Circle, Near Stadium",Hyderabad,DC_FAST,6,4,180.0,1,2025-06-30 07:24:20,13
8,TurboCharge - Gurgaon,"Cyber Hub Parking, Gurgaon",Delhi,DC_FAST,8,6,200.0,1,2025-07-05 04:51:20,33
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-17 03:30:20,14
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-14 19:09:20,62
2,Tesla Supercharger - MG Road,"Garuda Mall Parking, MG Road",Bangalore,TESLA_SUPERCHARGER,8,5,250.0,1,2025-06-25 16:18:20,7
1,SuperCharge Central - Whitefield,"Tech Park Rd, Whitefield",Bangalore,DC_FAST,6,3,150.0,1,2025-07-08 23:23:20,15
5,Hyderabad Charging Point - Hitech City,"Near Cyber Towers, Hitech City",Hyderabad,AC_LEVEL_2,3,0,22.0,1,2025-06-25 05:51:20,9
7,Delhi EV Zone - Connaught Place,"Inner Circle, CP, Block D",Delhi,AC_LEVEL_2,4,2,11.0,1,2025-06-29 13:37:20,71
